,ID,Store,Start_of_Week,Week_Date,Fuel_Price,CPI,Unemployment,Type,Size,Week,Year,Temperature_C,Holiday_Name,Weekly_Sales
219,219,2,2011-07-16,2011-07-22,3.65,215.0749,7.852,A,202307,29,2011,32.0,No Holiday,1743816.4099999997
220,220,2,2011-07-23,2011-07-29,3.68,215.1364,7.852,A,202307,30,2011,32.0,No Holiday,1680693.0600000005
221,221,2,2011-07-30,2011-08-05,3.68,215.1979,7.852,A,202307,31,2011,34.0,No Holiday,1876704.2600000007
222,222,2,2011-08-06,2011-08-12,3.64,215.2593,7.852,A,202307,32,2011,33.0,No Holiday,1812768.26
223,223,2,2011-08-13,2011-08-19,3.55,215.3229,7.852,A,202307,33,2011,32.0,No Holiday,1844094.5900000003
224,224,2,2011-08-20,2011-08-26,3.52,215.3869,7.852,A,202307,34,2011,32.0,No Holiday,1821139.9099999992
225,225,2,2011-08-27,2011-09-02,3.53,215.4509,7.852,A,202307,35,2011,32.0,No Holiday,1809119.7000000007
226,226,2,2011-09-03,2011-09-09,3.55,215.5148,7.852,A,202307,36,2011,26.0,No Holiday,1748000.65
227,227,2,2011-09-10,2011-09-16,3.53,215.6944,7.852,A,202307,37,2011,26.0,No Holiday,1691439.5200000005
228,228,2,2011-09-17,2011-09-23,3.47,216.0282,7.852,A,202307,38,2011,24.0,No Holiday,1669299.78
229,229,2,2011-09-24,2011-09-30,3.36,216.362,7.852,A,202307,39,2011,26.0,No Holiday,1650394.44
230,230,2,2011-10-01,2011-10-07,3.28,216.6958,7.441,A,202307,40,2011,21.0,No Holiday,1837553.4300000002
231,231,2,2011-10-08,2011-10-14,3.27,217.0048,7.441,A,202307,41,2011,22.0,No Holiday,1743882.1900000002
232,232,2,2011-10-15,2011-10-21,3.35,217.165,7.441,A,202307,42,2011,18.0,No Holiday,1834680.25
233,233,2,2011-10-22,2011-10-28,3.37,217.3252,7.441,A,202307,43,2011,19.0,No Holiday,1769296.2500000007
234,234,2,2011-10-29,2011-11-04,3.33,217.4854,7.441,A,202307,44,2011,13.0,No Holiday,1959707.9000000001
235,235,2,2011-11-05,2011-11-11,3.3,217.6455,7.441,A,202307,45,2011,15.0,No Holiday,1920725.1499999992
236,236,2,2011-11-12,2011-11-18,3.31,217.867,7.441,A,202307,46,2011,17.0,No Holiday,1902762.5000000007
237,237,2,2011-11-19,2011-11-25,3.24,218.113,7.441,A,202307,47,2011,14.0,Thanksgiving Day,2614202.3000000003
238,238,2,2011-11-26,2011-12-02,3.17,218.359,7.441,A,202307,48,2011,9.0,No Holiday,1954951.9999999998
239,239,2,2011-12-03,2011-12-09,3.16,218.605,7.441,A,202307,49,2011,5.0,No Holiday,2290549.3199999994
240,240,2,2011-12-10,2011-12-16,3.16,218.8218,7.441,A,202307,50,2011,10.0,No Holiday,2432736.5200000005
241,241,2,2011-12-17,2011-12-23,3.11,218.9995,7.441,A,202307,51,2011,8.0,No Holiday,3224369.8000000003
242,242,2,2011-12-24,2011-12-30,3.13,219.1773,7.441,A,202307,52,2011,7.0,Christmas,1874226.52
243,243,2,2011-12-31,2012-01-06,3.16,219.3551,7.057,A,202307,1,2012,8.0,New Year's Day,1799520.14
244,244,2,2012-01-07,2012-01-13,3.26,219.5328,7.057,A,202307,2,2012,8.0,No Holiday,1744725.4799999997
245,245,2,2012-01-14,2012-01-20,3.27,219.6258,7.057,A,202307,3,2012,11.0,No Holiday,1711769.1100000003
246,246,2,2012-01-21,2012-01-27,3.29,219.7189,7.057,A,202307,4,2012,10.0,No Holiday,1660906.1399999997
247,247,2,2012-01-28,2012-02-03,3.36,219.8119,7.057,A,202307,5,2012,13.0,No Holiday,1935299.9400000002
248,248,2,2012-02-04,2012-02-10,3.41,219.9049,7.057,A,202307,6,2012,8.0,No Holiday,2103322.68
249,249,2,2012-02-11,2012-02-17,3.51,220.0652,7.057,A,202307,7,2012,7.0,No Holiday,2196688.4600000014
250,250,2,2012-02-18,2012-02-24,3.56,220.2759,7.057,A,202307,8,2012,13.0,No Holiday,1861802.7000000002
251,251,2,2012-02-25,2012-03-02,3.63,220.4867,7.057,A,202307,9,2012,15.0,No Holiday,1952555.6599999995
252,252,2,2012-03-03,2012-03-09,3.67,220.6974,7.057,A,202307,10,2012,14.0,No Holiday,1937628.2600000002
253,253,2,2012-03-10,2012-03-16,3.73,220.8498,7.057,A,202307,11,2012,18.0,No Holiday,1976082.1300000001
254,254,2,2012-03-17,2012-03-23,3.79,220.9245,7.057,A,202307,12,2012,18.0,No Holiday,1790439.1599999997
255,255,2,2012-03-24,2012-03-30,3.84,220.9991,7.057,A,202307,13,2012,19.0,No Holiday,1857480.8399999992
256,256,2,2012-03-31,2012-04-06,3.89,221.0738,6.891,A,202307,14,2012,20.0,No Holiday,2129035.9099999997
257,257,2,2012-04-07,2012-04-13,3.89,221.1484,6.891,A,202307,15,2012,20.0,No Holiday,1935869.1
258,258,2,2012-04-14,2012-04-20,3.88,221.2021,6.891,A,202307,16,2012,19.0,No Holiday,1847344.4500000004
259,259,2,2012-04-21,2012-04-27,3.81,221.2558,6.891,A,202307,17,2012,20.0,No Holiday,1764133.0900000005
260,260,2,2012-04-28,2012-05-04,3.75,221.3095,6.891,A,202307,18,2012,25.0,No Holiday,1923957.09
261,261,2,2012-05-05,2012-05-11,3.69,221.3632,6.891,A,202307,19,2012,23.0,No Holiday,1917520.9900000002
262,262,2,2012-05-12,2012-05-18,3.63,221.3803,6.891,A,202307,20,2012,22.0,No Holiday,2000940.6700000004
263,263,2,2012-05-19,2012-05-25,3.56,221.3828,6.891,A,202307,21,2012,26.0,No Holiday,1912791.09
264,264,2,2012-05-26,2012-06-01,3.5,221.3853,6.891,A,202307,22,2012,26.0,No Holiday,1910092.3699999994
265,265,2,2012-06-02,2012-06-08,3.45,221.3877,6.891,A,202307,23,2012,26.0,No Holiday,2010216.49
266,266,2,2012-06-09,2012-06-15,3.39,221.401,6.891,A,202307,24,2012,27.0,No Holiday,1962924.2999999998
267,267,2,2012-06-16,2012-06-22,3.35,221.4412,6.891,A,202307,25,2012,27.0,No Holiday,1887733.2100000004
268,268,2,2012-06-23,2012-06-29,3.29,221.4813,6.891,A,202307,26,2012,30.0,No Holiday,1881046.1200000003
269,269,2,2012-06-30,2012-07-06,3.23,221.5215,6.565,A,202307,27,2012,29.0,Independence Day,2041507.4000000008
270,270,2,2012-07-07,2012-07-13,3.26,221.5617,6.565,A,202307,28,2012,27.0,No Holiday,1830075.1300000004
271,271,2,2012-07-14,2012-07-20,3.31,221.5701,6.565,A,202307,29,2012,28.0,No Holiday,1819666.4599999997
272,272,2,2012-07-21,2012-07-27,3.41,221.5785,6.565,A,202307,30,2012,30.0,No Holiday,1757923.8800000001
273,273,2,2012-07-28,2012-08-03,3.42,221.587,6.565,A,202307,31,2012,32.0,No Holiday,1946104.6399999987
274,274,2,2012-08-04,2012-08-10,3.49,221.5954,6.565,A,202307,32,2012,31.0,No Holiday,1866719.9600000002
275,275,2,2012-08-11,2012-08-17,3.57,221.6751,6.565,A,202307,33,2012,29.0,No Holiday,1928016.01
276,276,2,2012-08-18,2012-08-24,3.62,221.8084,6.565,A,202307,34,2012,25.0,No Holiday,1876788.1500000006
277,277,2,2012-08-25,2012-08-31,3.64,221.9416,6.565,A,202307,35,2012,28.0,No Holiday,1947083.3
278,278,2,2012-09-01,2012-09-07,3.73,222.0748,6.565,A,202307,36,2012,31.0,No Holiday,1898777.0699999998
279,279,2,2012-09-08,2012-09-14,3.72,222.2174,6.565,A,202307,37,2012,24.0,No Holiday,1814806.6300000006
280,280,2,2012-09-15,2012-09-21,3.72,222.4169,6.565,A,202307,38,2012,22.0,No Holiday,1829415.67
281,281,2,2012-09-22,2012-09-28,3.67,222.6164,6.565,A,202307,39,2012,26.0,No Holiday,1746470.5600000005
282,282,2,2012-09-29,2012-10-05,3.62,222.8159,6.17,A,202307,40,2012,21.0,No Holiday,1998321.0400000003
283,283,2,2012-10-06,2012-10-12,3.6,223.0154,6.17,A,202307,41,2012,16.0,No Holiday,1900745.1299999987
284,284,2,2012-10-13,2012-10-19,3.59,223.0598,6.17,A,202307,42,2012,20.0,No Holiday,1847990.4100000004
285,285,2,2012-10-20,2012-10-26,3.51,223.0783,6.17,A,202307,43,2012,21.0,No Holiday,1834458.3499999996
286,286,3,2010-01-30,2010-02-05,2.57,214.4249,7.367999999999999,B,37392,5,2010,8.0,No Holiday,461622.22
287,287,3,2010-02-06,2010-02-12,2.55,214.5748,7.367999999999999,B,37392,6,2010,9.0,No Holiday,420728.96
288,288,3,2010-02-13,2010-02-19,2.51,214.6199,7.367999999999999,B,37392,7,2010,8.0,No Holiday,421642.19000000006
289,289,3,2010-02-20,2010-02-26,2.56,214.6475,7.367999999999999,B,37392,8,2010,11.0,No Holiday,407204.86
290,290,3,2010-02-27,2010-03-05,2.62,214.6751,7.367999999999999,B,37392,9,2010,12.0,No Holiday,415202.04
291,291,3,2010-03-06,2010-03-12,2.67,214.7028,7.367999999999999,B,37392,10,2010,17.0,No Holiday,384200.69
292,292,3,2010-03-13,2010-03-19,2.72,214.5301,7.367999999999999,B,37392,11,2010,16.0,No Holiday,375328.58999999997
293,293,3,2010-03-20,2010-03-26,2.73,214.3241,7.367999999999999,B,37392,12,2010,14.0,No Holiday,359949.27
294,294,3,2010-03-27,2010-04-02,2.72,214.1181,7.343,B,37392,13,2010,19.0,No Holiday,423294.39999999997
295,295,3,2010-04-03,2010-04-09,2.77,213.9121,7.343,B,37392,14,2010,20.0,No Holiday,415870.2799999999
296,296,3,2010-04-10,2010-04-16,2.81,213.7727,7.343,B,37392,15,2010,19.0,No Holiday,354993.25999999995
297,297,3,2010-04-17,2010-04-23,2.8,213.7222,7.343,B,37392,16,2010,20.0,No Holiday,339976.6500000001
298,298,3,2010-04-24,2010-04-30,2.78,213.6717,7.343,B,37392,17,2010,21.0,No Holiday,361248.3900000001
299,299,3,2010-05-01,2010-05-07,2.84,213.6212,7.343,B,37392,18,2010,23.0,No Holiday,399323.8600000002
300,300,3,2010-05-08,2010-05-14,2.85,213.6196,7.343,B,37392,19,2010,25.0,No Holiday,384357.94
301,301,3,2010-05-15,2010-05-21,2.83,213.9117,7.343,B,37392,20,2010,24.0,No Holiday,343763.1700000001
302,302,3,2010-05-22,2010-05-28,2.76,214.2038,7.343,B,37392,21,2010,26.0,No Holiday,350089.23
303,303,3,2010-05-29,2010-06-04,2.7,214.4958,7.343,B,37392,22,2010,26.0,No Holiday,396968.8
304,304,3,2010-06-05,2010-06-11,2.67,214.7879,7.343,B,37392,23,2010,28.0,No Holiday,355017.08999999985
305,305,3,2010-06-12,2010-06-18,2.64,214.7858,7.343,B,37392,24,2010,29.0,No Holiday,364076.85
306,306,3,2010-06-19,2010-06-25,2.65,214.6661,7.343,B,37392,25,2010,29.0,No Holiday,357346.48000000004
307,307,3,2010-06-26,2010-07-02,2.67,214.5463,7.346,B,37392,26,2010,28.0,No Holiday,381151.7200000001
308,308,3,2010-07-03,2010-07-09,2.64,214.4266,7.346,B,37392,27,2010,28.0,Independence Day,349214.1799999999
309,309,3,2010-07-10,2010-07-16,2.62,214.4176,7.346,B,37392,28,2010,29.0,No Holiday,352728.77999999997
310,310,3,2010-07-17,2010-07-23,2.61,214.5565,7.346,B,37392,29,2010,29.0,No Holiday,352864.48999999993
311,311,3,2010-07-24,2010-07-30,2.64,214.6953,7.346,B,37392,30,2010,28.0,No Holiday,347955.0499999999
312,312,3,2010-07-31,2010-08-06,2.63,214.8342,7.346,B,37392,31,2010,30.0,No Holiday,402635.75999999995
313,313,3,2010-08-07,2010-08-13,2.69,214.973,7.346,B,37392,32,2010,30.0,No Holiday,339597.37999999995
314,314,3,2010-08-14,2010-08-20,2.66,214.9314,7.346,B,37392,33,2010,31.0,No Holiday,351728.21
315,315,3,2010-08-21,2010-08-27,2.62,214.8898,7.346,B,37392,34,2010,30.0,No Holiday,362134.0900000001
316,316,3,2010-08-28,2010-09-03,2.58,214.8482,7.346,B,37392,35,2010,29.0,No Holiday,366473.97000000003
317,317,3,2010-09-04,2010-09-10,2.56,214.8065,7.346,B,37392,36,2010,27.0,No Holiday,352260.97
318,318,3,2010-09-11,2010-09-17,2.58,214.8322,7.346,B,37392,37,2010,28.0,No Holiday,363064.64
319,319,3,2010-09-18,2010-09-24,2.62,214.9085,7.346,B,37392,38,2010,25.0,No Holiday,355626.86999999994
320,320,3,2010-09-25,2010-10-01,2.6,214.9847,7.564,B,37392,39,2010,23.0,No Holiday,358784.1
321,321,3,2010-10-02,2010-10-08,2.63,215.0609,7.564,B,37392,40,2010,19.0,No Holiday,395107.35000000003
322,322,3,2010-10-09,2010-10-15,2.72,215.1293,7.564,B,37392,41,2010,21.0,No Holiday,345584.39
323,323,3,2010-10-16,2010-10-22,2.72,215.1784,7.564,B,37392,42,2010,22.0,No Holiday,348895.98000000016
324,324,3,2010-10-23,2010-10-29,2.72,215.2275,7.564,B,37392,43,2010,22.0,No Holiday,348591.7400000001
325,325,3,2010-10-30,2010-11-05,2.69,215.2765,7.564,B,37392,44,2010,17.0,No Holiday,423175.5599999999
326,326,3,2010-11-06,2010-11-12,2.73,215.3256,7.564,B,37392,45,2010,17.0,No Holiday,386635.0300000001
327,327,3,2010-11-13,2010-11-19,2.77,215.2075,7.564,B,37392,46,2010,14.0,No Holiday,372545.32
328,328,3,2010-11-20,2010-11-26,2.74,215.0614,7.564,B,37392,47,2010,20.0,Thanksgiving Day,565567.8399999997
329,329,3,2010-11-27,2010-12-03,2.71,214.9154,7.564,B,37392,48,2010,12.0,No Holiday,476420.77
330,330,3,2010-12-04,2010-12-10,2.84,214.7693,7.564,B,37392,49,2010,11.0,No Holiday,467642.02999999997
331,331,3,2010-12-11,2010-12-17,2.87,214.7049,7.564,B,37392,50,2010,11.0,No Holiday,498159.38999999996
332,332,3,2010-12-18,2010-12-24,2.89,214.7018,7.564,B,37392,51,2010,14.0,Christmas,605990.4099999998
333,333,3,2010-12-25,2010-12-31,2.94,214.6986,7.564,B,37392,52,2010,12.0,Christmas,382677.76000000007
334,334,3,2011-01-01,2011-01-07,2.98,214.6955,7.551,B,37392,1,2011,12.0,New Year's Day,378241.33999999985
335,335,3,2011-01-08,2011-01-14,2.98,214.7471,7.551,B,37392,2,2011,7.0,No Holiday,381061.1
336,336,3,2011-01-15,2011-01-21,3.02,215.1268,7.551,B,37392,3,2011,10.0,No Holiday,350876.70000000007
337,337,3,2011-01-22,2011-01-28,3.01,215.5066,7.551,B,37392,4,2011,9.0,No Holiday,364866.24000000017
338,338,3,2011-01-29,2011-02-04,2.99,215.8863,7.551,B,37392,5,2011,8.0,No Holiday,438516.5300000001
339,339,3,2011-02-05,2011-02-11,3.02,216.2661,7.551,B,37392,6,2011,6.0,No Holiday,430526.21
340,340,3,2011-02-12,2011-02-18,3.04,216.5844,7.551,B,37392,7,2011,16.0,No Holiday,432782.09999999986
341,341,3,2011-02-19,2011-02-25,3.06,216.878,7.551,B,37392,8,2011,20.0,No Holiday,397211.18999999977
342,342,3,2011-02-26,2011-03-04,3.29,217.1717,7.551,B,37392,9,2011,18.0,No Holiday,437084.51
343,343,3,2011-03-05,2011-03-11,3.46,217.4654,7.551,B,37392,10,2011,16.0,No Holiday,404753.3
344,344,3,2011-03-12,2011-03-18,3.49,217.7235,7.551,B,37392,11,2011,21.0,No Holiday,392109.51
345,345,3,2011-03-19,2011-03-25,3.47,217.9675,7.551,B,37392,12,2011,23.0,No Holiday,380683.6699999999
346,346,3,2011-03-26,2011-04-01,3.52,218.2114,7.574,B,37392,13,2011,20.0,No Holiday,374556.07999999996
347,347,3,2011-04-02,2011-04-08,3.62,218.4554,7.574,B,37392,14,2011,23.0,No Holiday,384075.31000000006
348,348,3,2011-04-09,2011-04-15,3.74,218.6789,7.574,B,37392,15,2011,24.0,No Holiday,366250.6899999999
349,349,3,2011-04-16,2011-04-22,3.81,218.8512,7.574,B,37392,16,2011,25.0,No Holiday,391860.0400000001
350,350,3,2011-04-23,2011-04-29,3.81,219.0236,7.574,B,37392,17,2011,26.0,No Holiday,367405.39999999997
351,351,3,2011-04-30,2011-05-06,3.91,219.196,7.574,B,37392,18,2011,21.0,No Holiday,413042.11999999994
352,352,3,2011-05-07,2011-05-13,3.9,219.3684,7.574,B,37392,19,2011,27.0,No Holiday,386312.68
353,353,3,2011-05-14,2011-05-20,3.91,219.1272,7.574,B,37392,20,2011,24.0,No Holiday,364603.1299999999
354,354,3,2011-05-21,2011-05-27,3.79,218.8861,7.574,B,37392,21,2011,29.0,No Holiday,369350.6
355,355,3,2011-05-28,2011-06-03,3.7,218.6449,7.574,B,37392,22,2011,29.0,No Holiday,394507.83999999997
356,356,3,2011-06-04,2011-06-10,3.65,218.4038,7.574,B,37392,23,2011,29.0,No Holiday,391638.75000000006
357,357,3,2011-06-11,2011-06-17,3.64,218.3552,7.574,B,37392,24,2011,31.0,No Holiday,403423.3399999999
358,358,3,2011-06-18,2011-06-24,3.59,218.4509,7.574,B,37392,25,2011,29.0,No Holiday,385520.70999999996
359,359,3,2011-06-25,2011-07-01,3.52,218.5467,7.567,B,37392,26,2011,29.0,No Holiday,368962.7199999999
360,360,3,2011-07-02,2011-07-08,3.48,218.6425,7.567,B,37392,27,2011,30.0,Independence Day,395146.2399999998
361,361,3,2011-07-09,2011-07-15,3.58,218.7275,7.567,B,37392,28,2011,31.0,No Holiday,373454.33000000013
362,362,3,2011-07-16,2011-07-22,3.65,218.7858,7.567,B,37392,29,2011,30.0,No Holiday,360617.3699999999
363,363,3,2011-07-23,2011-07-29,3.68,218.8441,7.567,B,37392,30,2011,31.0,No Holiday,345381.28999999986
364,364,3,2011-07-30,2011-08-05,3.68,218.9023,7.567,B,37392,31,2011,31.0,No Holiday,409981.2499999999
365,365,3,2011-08-06,2011-08-12,3.64,218.9606,7.567,B,37392,32,2011,32.0,No Holiday,380376.85
366,366,3,2011-08-13,2011-08-19,3.55,219.0233,7.567,B,37392,33,2011,31.0,No Holiday,379716.90999999986
367,367,3,2011-08-20,2011-08-26,3.52,219.0867,7.567,B,37392,34,2011,31.0,No Holiday,366367.5499999999
368,368,3,2011-08-27,2011-09-02,3.53,219.1501,7.567,B,37392,35,2011,32.0,No Holiday,375988.69000000006
369,369,3,2011-09-03,2011-09-09,3.55,219.2135,7.567,B,37392,36,2011,28.0,No Holiday,377347.49000000005
370,370,3,2011-09-10,2011-09-16,3.53,219.3973,7.567,B,37392,37,2011,29.0,No Holiday,375629.50999999983
371,371,3,2011-09-17,2011-09-23,3.47,219.7415,7.567,B,37392,38,2011,27.0,No Holiday,365248.93999999994
372,372,3,2011-09-24,2011-09-30,3.36,220.0857,7.567,B,37392,39,2011,28.0,No Holiday,368477.93000000005
373,373,3,2011-10-01,2011-10-07,3.28,220.4299,7.197,B,37392,40,2011,24.0,No Holiday,403342.39999999973
374,374,3,2011-10-08,2011-10-14,3.27,220.7486,7.197,B,37392,41,2011,23.0,No Holiday,368282.57000000007
375,375,3,2011-10-15,2011-10-21,3.35,220.9144,7.197,B,37392,42,2011,21.0,No Holiday,394976.35999999987
376,376,3,2011-10-22,2011-10-28,3.37,221.0802,7.197,B,37392,43,2011,22.0,No Holiday,389540.62
377,377,3,2011-10-29,2011-11-04,3.33,221.246,7.197,B,37392,44,2011,15.0,No Holiday,459443.2199999999
378,378,3,2011-11-05,2011-11-11,3.3,221.4118,7.197,B,37392,45,2011,17.0,No Holiday,407764.2499999999
379,379,3,2011-11-12,2011-11-18,3.31,221.6433,7.197,B,37392,46,2011,18.0,No Holiday,398838.96999999986
380,380,3,2011-11-19,2011-11-25,3.24,221.9011,7.197,B,37392,47,2011,20.0,Thanksgiving Day,556925.1899999998
381,381,3,2011-11-26,2011-12-02,3.17,222.159,7.197,B,37392,48,2011,13.0,No Holiday,472511.3200000002
382,382,3,2011-12-03,2011-12-09,3.16,222.4168,7.197,B,37392,49,2011,10.0,No Holiday,468772.79999999993
383,383,3,2011-12-10,2011-12-16,3.16,222.6426,7.197,B,37392,50,2011,14.0,No Holiday,510747.61999999994
384,384,3,2011-12-17,2011-12-23,3.11,222.8259,7.197,B,37392,51,2011,12.0,No Holiday,551221.2100000001
385,385,3,2011-12-24,2011-12-30,3.13,223.0091,7.197,B,37392,52,2011,9.0,Christmas,410553.88
386,386,3,2011-12-31,2012-01-06,3.16,223.1923,6.832999999999999,B,37392,1,2012,11.0,New Year's Day,398178.2100000002
387,387,3,2012-01-07,2012-01-13,3.26,223.3755,6.832999999999999,B,37392,2,2012,11.0,No Holiday,367438.61999999994
388,388,3,2012-01-14,2012-01-20,3.27,223.4701,6.832999999999999,B,37392,3,2012,13.0,No Holiday,365818.61
389,389,3,2012-01-21,2012-01-27,3.29,223.5646,6.832999999999999,B,37392,4,2012,14.0,No Holiday,349518.1000000001
390,390,3,2012-01-28,2012-02-03,3.36,223.6591,6.832999999999999,B,37392,5,2012,15.0,No Holiday,424960.6600000001
391,391,3,2012-02-04,2012-02-10,3.41,223.7536,6.832999999999999,B,37392,6,2012,11.0,No Holiday,473292.47
392,392,3,2012-02-11,2012-02-17,3.51,223.917,6.832999999999999,B,37392,7,2012,11.0,No Holiday,475591.0800000001
393,393,3,2012-02-18,2012-02-24,3.56,224.132,6.832999999999999,B,37392,8,2012,16.0,No Holiday,418925.4700000002
394,394,3,2012-02-25,2012-03-02,3.63,224.347,6.832999999999999,B,37392,9,2012,16.0,No Holiday,469752.5600000001
395,395,3,2012-03-03,2012-03-09,3.67,224.562,6.832999999999999,B,37392,10,2012,16.0,No Holiday,445162.04999999993
396,396,3,2012-03-10,2012-03-16,3.73,224.7167,6.832999999999999,B,37392,11,2012,18.0,No Holiday,411775.79999999993
397,397,3,2012-03-17,2012-03-23,3.79,224.7909,6.832999999999999,B,37392,12,2012,19.0,No Holiday,413907.25
398,398,3,2012-03-24,2012-03-30,3.84,224.8651,6.832999999999999,B,37392,13,2012,21.0,No Holiday,407488.8399999998
399,399,3,2012-03-31,2012-04-06,3.89,224.9393,6.664,B,37392,14,2012,23.0,No Holiday,503232.13000000006
400,400,3,2012-04-07,2012-04-13,3.89,225.0136,6.664,B,37392,15,2012,23.0,No Holiday,420789.74000000005
401,401,3,2012-04-14,2012-04-20,3.88,225.069,6.664,B,37392,16,2012,22.0,No Holiday,434822.13
402,402,3,2012-04-21,2012-04-27,3.81,225.1244,6.664,B,37392,17,2012,23.0,No Holiday,394616.1099999998
403,403,3,2012-04-28,2012-05-04,3.75,225.1798,6.664,B,37392,18,2012,26.0,No Holiday,439913.57000000007
404,404,3,2012-05-05,2012-05-11,3.69,225.2351,6.664,B,37392,19,2012,24.0,No Holiday,431985.36000000004
405,405,3,2012-05-12,2012-05-18,3.63,225.2512,6.664,B,37392,20,2012,22.0,No Holiday,418112.76000000007
406,406,3,2012-05-19,2012-05-25,3.56,225.2515,6.664,B,37392,21,2012,26.0,No Holiday,413701.29
407,407,3,2012-05-26,2012-06-01,3.5,225.2518,6.664,B,37392,22,2012,28.0,No Holiday,432268.52999999997
408,408,3,2012-06-02,2012-06-08,3.45,225.2521,6.664,B,37392,23,2012,28.0,No Holiday,446336.8
409,409,3,2012-06-09,2012-06-15,3.39,225.2645,6.664,B,37392,24,2012,29.0,No Holiday,442074.7900000001
410,410,3,2012-06-16,2012-06-22,3.35,225.3069,6.664,B,37392,25,2012,28.0,No Holiday,419497.9499999999
411,411,3,2012-06-23,2012-06-29,3.29,225.3492,6.664,B,37392,26,2012,30.0,No Holiday,422965.3300000001
412,412,3,2012-06-30,2012-07-06,3.23,225.3916,6.334,B,37392,27,2012,28.0,Independence Day,411206.50000000006
413,413,3,2012-07-07,2012-07-13,3.26,225.434,6.334,B,37392,28,2012,28.0,No Holiday,416913.10000000003
414,414,3,2012-07-14,2012-07-20,3.31,225.4439,6.334,B,37392,29,2012,27.0,No Holiday,432424.8500000002
415,415,3,2012-07-21,2012-07-27,3.41,225.4538,6.334,B,37392,30,2012,29.0,No Holiday,389427.9
416,416,3,2012-07-28,2012-08-03,3.42,225.4636,6.334,B,37392,31,2012,30.0,No Holiday,419990.2899999998
417,417,3,2012-08-04,2012-08-10,3.49,225.4735,6.334,B,37392,32,2012,30.0,No Holiday,391811.59999999986
418,418,3,2012-08-11,2012-08-17,3.57,225.5559,6.334,B,37392,33,2012,31.0,No Holiday,394918.83
419,419,3,2012-08-18,2012-08-24,3.62,225.6926,6.334,B,37392,34,2012,28.0,No Holiday,412449.6700000001
420,420,3,2012-08-25,2012-08-31,3.64,225.8293,6.334,B,37392,35,2012,30.0,No Holiday,408838.73000000004
421,421,3,2012-09-01,2012-09-07,3.73,225.966,6.334,B,37392,36,2012,29.0,No Holiday,408229.73
422,422,3,2012-09-08,2012-09-14,3.72,226.1122,6.334,B,37392,37,2012,26.0,No Holiday,407589.1600000001
423,423,3,2012-09-15,2012-09-21,3.72,226.3151,6.334,B,37392,38,2012,23.0,No Holiday,414392.09
424,424,3,2012-09-22,2012-09-28,3.67,226.5181,6.334,B,37392,39,2012,25.0,No Holiday,389813.0200000001
425,425,3,2012-09-29,2012-10-05,3.62,226.721,6.034,B,37392,40,2012,23.0,No Holiday,443557.65
426,426,3,2012-10-06,2012-10-12,3.6,226.924,6.034,B,37392,41,2012,21.0,No Holiday,410804.38999999984
427,427,3,2012-10-13,2012-10-19,3.59,226.9688,6.034,B,37392,42,2012,23.0,No Holiday,424513.08
428,428,3,2012-10-20,2012-10-26,3.51,226.9874,6.034,B,37392,43,2012,24.0,No Holiday,405432.6999999999
429,429,4,2010-01-30,2010-02-05,2.6,126.4421,8.623,A,205863,5,2010,7.0,No Holiday,2135143.87
430,430,4,2010-02-06,2010-02-12,2.57,126.4963,8.623,A,205863,6,2010,-2.0,No Holiday,2188307.3900000006
431,431,4,2010-02-13,2010-02-19,2.54,126.5263,8.623,A,205863,7,2010,2.0,No Holiday,2049860.2599999995
