Unnamed: 0,ID,Store,Start_of_Week,Week_Date,Fuel_Price,CPI,Unemployment,Type,Size,Week,Year,Temperature_C,Holiday_Name,Weekly_Sales,Ave_Sales,Label
186,186,2,2010-11-27,2010-12-03,2.71,211.2655,8.163,A,202307,48,2010,10.0,No Holiday,2015781.27,1925751.3355244757,Above
187,187,2,2010-12-04,2010-12-10,2.84,211.1248,8.163,A,202307,49,2010,8.0,No Holiday,2378726.5500000003,1925751.3355244757,Above
188,188,2,2010-12-11,2010-12-17,2.87,211.0645,8.163,A,202307,50,2010,9.0,No Holiday,2609166.749999998,1925751.3355244757,Above
189,189,2,2010-12-18,2010-12-24,2.89,211.0647,8.163,A,202307,51,2010,10.0,Christmas,3436007.6799999992,1925751.3355244757,Above
190,190,2,2010-12-25,2010-12-31,2.94,211.0648,8.163,A,202307,52,2010,8.0,Christmas,1750434.5499999986,1925751.3355244757,Below
191,191,2,2011-01-01,2011-01-07,2.98,211.0649,8.027999999999999,A,202307,1,2011,7.0,New Year's Day,1758050.7899999996,1925751.3355244757,Below
192,192,2,2011-01-08,2011-01-14,2.98,211.1177,8.027999999999999,A,202307,2,2011,1.0,No Holiday,1744193.5799999994,1925751.3355244757,Below
193,193,2,2011-01-15,2011-01-21,3.02,211.4865,8.027999999999999,A,202307,3,2011,5.0,No Holiday,1751384.9000000004,1925751.3355244757,Below
194,194,2,2011-01-22,2011-01-28,3.01,211.8553,8.027999999999999,A,202307,4,2011,6.0,No Holiday,1695371.68,1925751.3355244757,Below
195,195,2,2011-01-29,2011-02-04,2.99,212.2241,8.027999999999999,A,202307,5,2011,3.0,No Holiday,1929346.23,1925751.3355244757,Above
196,196,2,2011-02-05,2011-02-11,3.02,212.5929,8.027999999999999,A,202307,6,2011,1.0,No Holiday,2168041.61,1925751.3355244757,Above
197,197,2,2011-02-12,2011-02-18,3.04,212.9033,8.027999999999999,A,202307,7,2011,14.0,No Holiday,2080884.8200000003,1925751.3355244757,Above
198,198,2,2011-02-19,2011-02-25,3.06,213.1904,8.027999999999999,A,202307,8,2011,16.0,No Holiday,1833511.0800000003,1925751.3355244757,Below
199,199,2,2011-02-26,2011-03-04,3.29,213.4775,8.027999999999999,A,202307,9,2011,14.0,No Holiday,1981607.78,1925751.3355244757,Above
200,200,2,2011-03-05,2011-03-11,3.46,213.7646,8.027999999999999,A,202307,10,2011,12.0,No Holiday,1879107.31,1925751.3355244757,Below
201,201,2,2011-03-12,2011-03-18,3.49,214.0156,8.027999999999999,A,202307,11,2011,17.0,No Holiday,1902557.659999999,1925751.3355244757,Below
202,202,2,2011-03-19,2011-03-25,3.47,214.2522,8.027999999999999,A,202307,12,2011,21.0,No Holiday,1766162.0499999996,1925751.3355244757,Below
203,203,2,2011-03-26,2011-04-01,3.52,214.4887,7.931,A,202307,13,2011,13.0,No Holiday,1800171.3600000006,1925751.3355244757,Below
204,204,2,2011-04-02,2011-04-08,3.62,214.7252,7.931,A,202307,14,2011,19.0,No Holiday,1847552.61,1925751.3355244757,Below
205,205,2,2011-04-09,2011-04-15,3.74,214.9421,7.931,A,202307,15,2011,21.0,No Holiday,1856467.84,1925751.3355244757,Below
206,206,2,2011-04-16,2011-04-22,3.81,215.1097,7.931,A,202307,16,2011,21.0,No Holiday,1886339.6,1925751.3355244757,Below
207,207,2,2011-04-23,2011-04-29,3.81,215.2773,7.931,A,202307,17,2011,21.0,No Holiday,1745545.2800000003,1925751.3355244757,Below
208,208,2,2011-04-30,2011-05-06,3.91,215.4449,7.931,A,202307,18,2011,16.0,No Holiday,1837743.6000000013,1925751.3355244757,Below
209,209,2,2011-05-07,2011-05-13,3.9,215.6125,7.931,A,202307,19,2011,24.0,No Holiday,1838513.07,1925751.3355244757,Below
210,210,2,2011-05-14,2011-05-20,3.91,215.3835,7.931,A,202307,20,2011,20.0,No Holiday,1688281.86,1925751.3355244757,Below
211,211,2,2011-05-21,2011-05-27,3.79,215.1545,7.931,A,202307,21,2011,25.0,No Holiday,1797732.5599999996,1925751.3355244757,Below
212,212,2,2011-05-28,2011-06-03,3.7,214.9255,7.931,A,202307,22,2011,28.0,No Holiday,1933756.21,1925751.3355244757,Above
213,213,2,2011-06-04,2011-06-10,3.65,214.6965,7.931,A,202307,23,2011,29.0,No Holiday,1929153.16,1925751.3355244757,Above
214,214,2,2011-06-11,2011-06-17,3.64,214.6514,7.931,A,202307,24,2011,30.0,No Holiday,1953771.9899999998,1925751.3355244757,Above
215,215,2,2011-06-18,2011-06-24,3.59,214.7441,7.931,A,202307,25,2011,30.0,No Holiday,1790925.7999999996,1925751.3355244757,Below
216,216,2,2011-06-25,2011-07-01,3.52,214.8369,7.852,A,202307,26,2011,30.0,No Holiday,1866243.0,1925751.3355244757,Below
217,217,2,2011-07-02,2011-07-08,3.48,214.9296,7.852,A,202307,27,2011,31.0,Independence Day,1853161.99,1925751.3355244757,Below
218,218,2,2011-07-09,2011-07-15,3.58,215.0134,7.852,A,202307,28,2011,32.0,No Holiday,1785187.289999999,1925751.3355244757,Below
219,219,2,2011-07-16,2011-07-22,3.65,215.0749,7.852,A,202307,29,2011,32.0,No Holiday,1743816.4099999997,1925751.3355244757,Below
220,220,2,2011-07-23,2011-07-29,3.68,215.1364,7.852,A,202307,30,2011,32.0,No Holiday,1680693.0600000003,1925751.3355244757,Below
221,221,2,2011-07-30,2011-08-05,3.68,215.1979,7.852,A,202307,31,2011,34.0,No Holiday,1876704.260000001,1925751.3355244757,Below
222,222,2,2011-08-06,2011-08-12,3.64,215.2593,7.852,A,202307,32,2011,33.0,No Holiday,1812768.26,1925751.3355244757,Below
223,223,2,2011-08-13,2011-08-19,3.55,215.3229,7.852,A,202307,33,2011,32.0,No Holiday,1844094.5900000003,1925751.3355244757,Below
224,224,2,2011-08-20,2011-08-26,3.52,215.3869,7.852,A,202307,34,2011,32.0,No Holiday,1821139.909999999,1925751.3355244757,Below
225,225,2,2011-08-27,2011-09-02,3.53,215.4509,7.852,A,202307,35,2011,32.0,No Holiday,1809119.700000001,1925751.3355244757,Below
226,226,2,2011-09-03,2011-09-09,3.55,215.5148,7.852,A,202307,36,2011,26.0,No Holiday,1748000.65,1925751.3355244757,Below
227,227,2,2011-09-10,2011-09-16,3.53,215.6944,7.852,A,202307,37,2011,26.0,No Holiday,1691439.5200000003,1925751.3355244757,Below
228,228,2,2011-09-17,2011-09-23,3.47,216.0282,7.852,A,202307,38,2011,24.0,No Holiday,1669299.78,1925751.3355244757,Below
229,229,2,2011-09-24,2011-09-30,3.36,216.362,7.852,A,202307,39,2011,26.0,No Holiday,1650394.44,1925751.3355244757,Below
230,230,2,2011-10-01,2011-10-07,3.28,216.6958,7.441,A,202307,40,2011,21.0,No Holiday,1837553.43,1925751.3355244757,Below
231,231,2,2011-10-08,2011-10-14,3.27,217.0048,7.441,A,202307,41,2011,22.0,No Holiday,1743882.1900000004,1925751.3355244757,Below
232,232,2,2011-10-15,2011-10-21,3.35,217.165,7.441,A,202307,42,2011,18.0,No Holiday,1834680.25,1925751.3355244757,Below
233,233,2,2011-10-22,2011-10-28,3.37,217.3252,7.441,A,202307,43,2011,19.0,No Holiday,1769296.250000001,1925751.3355244757,Below
234,234,2,2011-10-29,2011-11-04,3.33,217.4854,7.441,A,202307,44,2011,13.0,No Holiday,1959707.9,1925751.3355244757,Above
235,235,2,2011-11-05,2011-11-11,3.3,217.6455,7.441,A,202307,45,2011,15.0,No Holiday,1920725.149999999,1925751.3355244757,Below
236,236,2,2011-11-12,2011-11-18,3.31,217.86700000000002,7.441,A,202307,46,2011,17.0,No Holiday,1902762.500000001,1925751.3355244757,Below
237,237,2,2011-11-19,2011-11-25,3.24,218.113,7.441,A,202307,47,2011,14.0,Thanksgiving Day,2614202.3000000003,1925751.3355244757,Above
238,238,2,2011-11-26,2011-12-02,3.17,218.359,7.441,A,202307,48,2011,9.0,No Holiday,1954952.0,1925751.3355244757,Above
239,239,2,2011-12-03,2011-12-09,3.16,218.605,7.441,A,202307,49,2011,5.0,No Holiday,2290549.32,1925751.3355244757,Above
240,240,2,2011-12-10,2011-12-16,3.16,218.8218,7.441,A,202307,50,2011,10.0,No Holiday,2432736.5200000005,1925751.3355244757,Above
241,241,2,2011-12-17,2011-12-23,3.11,218.9995,7.441,A,202307,51,2011,8.0,No Holiday,3224369.8000000007,1925751.3355244757,Above
242,242,2,2011-12-24,2011-12-30,3.13,219.1773,7.441,A,202307,52,2011,7.0,Christmas,1874226.52,1925751.3355244757,Below
243,243,2,2011-12-31,2012-01-06,3.16,219.3551,7.057,A,202307,1,2012,8.0,New Year's Day,1799520.14,1925751.3355244757,Below
244,244,2,2012-01-07,2012-01-13,3.26,219.5328,7.057,A,202307,2,2012,8.0,No Holiday,1744725.4799999997,1925751.3355244757,Below
245,245,2,2012-01-14,2012-01-20,3.27,219.6258,7.057,A,202307,3,2012,11.0,No Holiday,1711769.1100000003,1925751.3355244757,Below
246,246,2,2012-01-21,2012-01-27,3.29,219.7189,7.057,A,202307,4,2012,10.0,No Holiday,1660906.1399999997,1925751.3355244757,Below
247,247,2,2012-01-28,2012-02-03,3.36,219.8119,7.057,A,202307,5,2012,13.0,No Holiday,1935299.94,1925751.3355244757,Above
248,248,2,2012-02-04,2012-02-10,3.41,219.9049,7.057,A,202307,6,2012,8.0,No Holiday,2103322.68,1925751.3355244757,Above
249,249,2,2012-02-11,2012-02-17,3.51,220.0652,7.057,A,202307,7,2012,7.0,No Holiday,2196688.4600000014,1925751.3355244757,Above
250,250,2,2012-02-18,2012-02-24,3.56,220.2759,7.057,A,202307,8,2012,13.0,No Holiday,1861802.7,1925751.3355244757,Below
251,251,2,2012-02-25,2012-03-02,3.63,220.4867,7.057,A,202307,9,2012,15.0,No Holiday,1952555.6599999997,1925751.3355244757,Above
252,252,2,2012-03-03,2012-03-09,3.67,220.6974,7.057,A,202307,10,2012,14.0,No Holiday,1937628.26,1925751.3355244757,Above
253,253,2,2012-03-10,2012-03-16,3.73,220.8498,7.057,A,202307,11,2012,18.0,No Holiday,1976082.13,1925751.3355244757,Above
254,254,2,2012-03-17,2012-03-23,3.79,220.9245,7.057,A,202307,12,2012,18.0,No Holiday,1790439.1599999997,1925751.3355244757,Below
255,255,2,2012-03-24,2012-03-30,3.84,220.9991,7.057,A,202307,13,2012,19.0,No Holiday,1857480.8399999992,1925751.3355244757,Below
256,256,2,2012-03-31,2012-04-06,3.89,221.0738,6.891,A,202307,14,2012,20.0,No Holiday,2129035.91,1925751.3355244757,Above
257,257,2,2012-04-07,2012-04-13,3.89,221.1484,6.891,A,202307,15,2012,20.0,No Holiday,1935869.1,1925751.3355244757,Above
258,258,2,2012-04-14,2012-04-20,3.88,221.2021,6.891,A,202307,16,2012,19.0,No Holiday,1847344.4500000004,1925751.3355244757,Below
259,259,2,2012-04-21,2012-04-27,3.81,221.2558,6.891,A,202307,17,2012,20.0,No Holiday,1764133.0900000003,1925751.3355244757,Below
260,260,2,2012-04-28,2012-05-04,3.75,221.3095,6.891,A,202307,18,2012,25.0,No Holiday,1923957.09,1925751.3355244757,Below
261,261,2,2012-05-05,2012-05-11,3.69,221.3632,6.891,A,202307,19,2012,23.0,No Holiday,1917520.99,1925751.3355244757,Below
262,262,2,2012-05-12,2012-05-18,3.63,221.3803,6.891,A,202307,20,2012,22.0,No Holiday,2000940.6700000004,1925751.3355244757,Above
263,263,2,2012-05-19,2012-05-25,3.56,221.3828,6.891,A,202307,21,2012,26.0,No Holiday,1912791.09,1925751.3355244757,Below
264,264,2,2012-05-26,2012-06-01,3.5,221.3853,6.891,A,202307,22,2012,26.0,No Holiday,1910092.3699999996,1925751.3355244757,Below
265,265,2,2012-06-02,2012-06-08,3.45,221.3877,6.891,A,202307,23,2012,26.0,No Holiday,2010216.49,1925751.3355244757,Above
266,266,2,2012-06-09,2012-06-15,3.39,221.40099999999998,6.891,A,202307,24,2012,27.0,No Holiday,1962924.3,1925751.3355244757,Above
267,267,2,2012-06-16,2012-06-22,3.35,221.4412,6.891,A,202307,25,2012,27.0,No Holiday,1887733.2100000004,1925751.3355244757,Below
268,268,2,2012-06-23,2012-06-29,3.29,221.4813,6.891,A,202307,26,2012,30.0,No Holiday,1881046.1200000003,1925751.3355244757,Below
269,269,2,2012-06-30,2012-07-06,3.23,221.5215,6.565,A,202307,27,2012,29.0,Independence Day,2041507.4000000008,1925751.3355244757,Above
270,270,2,2012-07-07,2012-07-13,3.26,221.5617,6.565,A,202307,28,2012,27.0,No Holiday,1830075.1300000004,1925751.3355244757,Below
271,271,2,2012-07-14,2012-07-20,3.31,221.5701,6.565,A,202307,29,2012,28.0,No Holiday,1819666.46,1925751.3355244757,Below
272,272,2,2012-07-21,2012-07-27,3.41,221.5785,6.565,A,202307,30,2012,30.0,No Holiday,1757923.88,1925751.3355244757,Below
273,273,2,2012-07-28,2012-08-03,3.42,221.58700000000002,6.565,A,202307,31,2012,32.0,No Holiday,1946104.6399999987,1925751.3355244757,Above
274,274,2,2012-08-04,2012-08-10,3.49,221.5954,6.565,A,202307,32,2012,31.0,No Holiday,1866719.96,1925751.3355244757,Below
275,275,2,2012-08-11,2012-08-17,3.57,221.6751,6.565,A,202307,33,2012,29.0,No Holiday,1928016.01,1925751.3355244757,Above
276,276,2,2012-08-18,2012-08-24,3.62,221.8084,6.565,A,202307,34,2012,25.0,No Holiday,1876788.1500000008,1925751.3355244757,Below
277,277,2,2012-08-25,2012-08-31,3.64,221.9416,6.565,A,202307,35,2012,28.0,No Holiday,1947083.3,1925751.3355244757,Above
278,278,2,2012-09-01,2012-09-07,3.73,222.0748,6.565,A,202307,36,2012,31.0,No Holiday,1898777.07,1925751.3355244757,Below
279,279,2,2012-09-08,2012-09-14,3.72,222.2174,6.565,A,202307,37,2012,24.0,No Holiday,1814806.630000001,1925751.3355244757,Below
280,280,2,2012-09-15,2012-09-21,3.72,222.4169,6.565,A,202307,38,2012,22.0,No Holiday,1829415.67,1925751.3355244757,Below
281,281,2,2012-09-22,2012-09-28,3.67,222.6164,6.565,A,202307,39,2012,26.0,No Holiday,1746470.5600000003,1925751.3355244757,Below
282,282,2,2012-09-29,2012-10-05,3.62,222.8159,6.17,A,202307,40,2012,21.0,No Holiday,1998321.0400000003,1925751.3355244757,Above
283,283,2,2012-10-06,2012-10-12,3.6,223.0154,6.17,A,202307,41,2012,16.0,No Holiday,1900745.1299999987,1925751.3355244757,Below
284,284,2,2012-10-13,2012-10-19,3.59,223.0598,6.17,A,202307,42,2012,20.0,No Holiday,1847990.4100000004,1925751.3355244757,Below
285,285,2,2012-10-20,2012-10-26,3.51,223.0783,6.17,A,202307,43,2012,21.0,No Holiday,1834458.35,1925751.3355244757,Below
286,286,3,2010-01-30,2010-02-05,2.57,214.4249,7.3679999999999986,B,37392,5,2010,8.0,No Holiday,461622.22,402704.441048951,Above
287,287,3,2010-02-06,2010-02-12,2.55,214.5748,7.3679999999999986,B,37392,6,2010,9.0,No Holiday,420728.96,402704.441048951,Above
288,288,3,2010-02-13,2010-02-19,2.51,214.6199,7.3679999999999986,B,37392,7,2010,8.0,No Holiday,421642.19000000006,402704.441048951,Above
289,289,3,2010-02-20,2010-02-26,2.56,214.6475,7.3679999999999986,B,37392,8,2010,11.0,No Holiday,407204.86,402704.441048951,Above
290,290,3,2010-02-27,2010-03-05,2.62,214.6751,7.3679999999999986,B,37392,9,2010,12.0,No Holiday,415202.04,402704.441048951,Above
291,291,3,2010-03-06,2010-03-12,2.67,214.7028,7.3679999999999986,B,37392,10,2010,17.0,No Holiday,384200.69,402704.441048951,Below
292,292,3,2010-03-13,2010-03-19,2.72,214.5301,7.3679999999999986,B,37392,11,2010,16.0,No Holiday,375328.59,402704.441048951,Below
293,293,3,2010-03-20,2010-03-26,2.73,214.3241,7.3679999999999986,B,37392,12,2010,14.0,No Holiday,359949.27,402704.441048951,Below
294,294,3,2010-03-27,2010-04-02,2.72,214.1181,7.343,B,37392,13,2010,19.0,No Holiday,423294.4,402704.441048951,Above
295,295,3,2010-04-03,2010-04-09,2.77,213.9121,7.343,B,37392,14,2010,20.0,No Holiday,415870.2799999999,402704.441048951,Above
296,296,3,2010-04-10,2010-04-16,2.81,213.7727,7.343,B,37392,15,2010,19.0,No Holiday,354993.2599999999,402704.441048951,Below
297,297,3,2010-04-17,2010-04-23,2.8,213.7222,7.343,B,37392,16,2010,20.0,No Holiday,339976.65000000014,402704.441048951,Below
298,298,3,2010-04-24,2010-04-30,2.78,213.6717,7.343,B,37392,17,2010,21.0,No Holiday,361248.3900000001,402704.441048951,Below
299,299,3,2010-05-01,2010-05-07,2.84,213.6212,7.343,B,37392,18,2010,23.0,No Holiday,399323.8600000002,402704.441048951,Below
300,300,3,2010-05-08,2010-05-14,2.85,213.6196,7.343,B,37392,19,2010,25.0,No Holiday,384357.94,402704.441048951,Below
301,301,3,2010-05-15,2010-05-21,2.83,213.9117,7.343,B,37392,20,2010,24.0,No Holiday,343763.1700000001,402704.441048951,Below
302,302,3,2010-05-22,2010-05-28,2.76,214.2038,7.343,B,37392,21,2010,26.0,No Holiday,350089.23,402704.441048951,Below
303,303,3,2010-05-29,2010-06-04,2.7,214.4958,7.343,B,37392,22,2010,26.0,No Holiday,396968.8,402704.441048951,Below
304,304,3,2010-06-05,2010-06-11,2.67,214.7879,7.343,B,37392,23,2010,28.0,No Holiday,355017.08999999985,402704.441048951,Below
305,305,3,2010-06-12,2010-06-18,2.64,214.7858,7.343,B,37392,24,2010,29.0,No Holiday,364076.85,402704.441048951,Below
306,306,3,2010-06-19,2010-06-25,2.65,214.6661,7.343,B,37392,25,2010,29.0,No Holiday,357346.4800000001,402704.441048951,Below
307,307,3,2010-06-26,2010-07-02,2.67,214.5463,7.346,B,37392,26,2010,28.0,No Holiday,381151.7200000001,402704.441048951,Below
308,308,3,2010-07-03,2010-07-09,2.64,214.4266,7.346,B,37392,27,2010,28.0,Independence Day,349214.1799999999,402704.441048951,Below
309,309,3,2010-07-10,2010-07-16,2.62,214.4176,7.346,B,37392,28,2010,29.0,No Holiday,352728.78,402704.441048951,Below
310,310,3,2010-07-17,2010-07-23,2.61,214.5565,7.346,B,37392,29,2010,29.0,No Holiday,352864.48999999993,402704.441048951,Below
311,311,3,2010-07-24,2010-07-30,2.64,214.6953,7.346,B,37392,30,2010,28.0,No Holiday,347955.0499999999,402704.441048951,Below
312,312,3,2010-07-31,2010-08-06,2.63,214.8342,7.346,B,37392,31,2010,30.0,No Holiday,402635.76,402704.441048951,Below
313,313,3,2010-08-07,2010-08-13,2.69,214.97299999999998,7.346,B,37392,32,2010,30.0,No Holiday,339597.37999999995,402704.441048951,Below
314,314,3,2010-08-14,2010-08-20,2.66,214.9314,7.346,B,37392,33,2010,31.0,No Holiday,351728.21,402704.441048951,Below
315,315,3,2010-08-21,2010-08-27,2.62,214.8898,7.346,B,37392,34,2010,30.0,No Holiday,362134.0900000001,402704.441048951,Below
316,316,3,2010-08-28,2010-09-03,2.58,214.8482,7.346,B,37392,35,2010,29.0,No Holiday,366473.97,402704.441048951,Below
317,317,3,2010-09-04,2010-09-10,2.56,214.8065,7.346,B,37392,36,2010,27.0,No Holiday,352260.97,402704.441048951,Below
318,318,3,2010-09-11,2010-09-17,2.58,214.8322,7.346,B,37392,37,2010,28.0,No Holiday,363064.64,402704.441048951,Below
319,319,3,2010-09-18,2010-09-24,2.62,214.9085,7.346,B,37392,38,2010,25.0,No Holiday,355626.86999999994,402704.441048951,Below
320,320,3,2010-09-25,2010-10-01,2.6,214.9847,7.564,B,37392,39,2010,23.0,No Holiday,358784.1,402704.441048951,Below
321,321,3,2010-10-02,2010-10-08,2.63,215.0609,7.564,B,37392,40,2010,19.0,No Holiday,395107.35,402704.441048951,Below
322,322,3,2010-10-09,2010-10-15,2.72,215.1293,7.564,B,37392,41,2010,21.0,No Holiday,345584.39,402704.441048951,Below
323,323,3,2010-10-16,2010-10-22,2.72,215.1784,7.564,B,37392,42,2010,22.0,No Holiday,348895.98000000016,402704.441048951,Below
324,324,3,2010-10-23,2010-10-29,2.72,215.2275,7.564,B,37392,43,2010,22.0,No Holiday,348591.7400000001,402704.441048951,Below
325,325,3,2010-10-30,2010-11-05,2.69,215.2765,7.564,B,37392,44,2010,17.0,No Holiday,423175.55999999994,402704.441048951,Above
326,326,3,2010-11-06,2010-11-12,2.73,215.3256,7.564,B,37392,45,2010,17.0,No Holiday,386635.0300000001,402704.441048951,Below
327,327,3,2010-11-13,2010-11-19,2.77,215.2075,7.564,B,37392,46,2010,14.0,No Holiday,372545.32,402704.441048951,Below
328,328,3,2010-11-20,2010-11-26,2.74,215.0614,7.564,B,37392,47,2010,20.0,Thanksgiving Day,565567.8399999997,402704.441048951,Above
329,329,3,2010-11-27,2010-12-03,2.71,214.9154,7.564,B,37392,48,2010,12.0,No Holiday,476420.77,402704.441048951,Above
330,330,3,2010-12-04,2010-12-10,2.84,214.7693,7.564,B,37392,49,2010,11.0,No Holiday,467642.03,402704.441048951,Above
331,331,3,2010-12-11,2010-12-17,2.87,214.7049,7.564,B,37392,50,2010,11.0,No Holiday,498159.39,402704.441048951,Above
332,332,3,2010-12-18,2010-12-24,2.89,214.7018,7.564,B,37392,51,2010,14.0,Christmas,605990.4099999998,402704.441048951,Above
333,333,3,2010-12-25,2010-12-31,2.94,214.6986,7.564,B,37392,52,2010,12.0,Christmas,382677.76000000007,402704.441048951,Below
334,334,3,2011-01-01,2011-01-07,2.98,214.6955,7.551,B,37392,1,2011,12.0,New Year's Day,378241.3399999999,402704.441048951,Below
335,335,3,2011-01-08,2011-01-14,2.98,214.7471,7.551,B,37392,2,2011,7.0,No Holiday,381061.1,402704.441048951,Below
336,336,3,2011-01-15,2011-01-21,3.02,215.1268,7.551,B,37392,3,2011,10.0,No Holiday,350876.7000000001,402704.441048951,Below
337,337,3,2011-01-22,2011-01-28,3.01,215.5066,7.551,B,37392,4,2011,9.0,No Holiday,364866.24000000017,402704.441048951,Below
338,338,3,2011-01-29,2011-02-04,2.99,215.8863,7.551,B,37392,5,2011,8.0,No Holiday,438516.5300000001,402704.441048951,Above
339,339,3,2011-02-05,2011-02-11,3.02,216.2661,7.551,B,37392,6,2011,6.0,No Holiday,430526.21,402704.441048951,Above
340,340,3,2011-02-12,2011-02-18,3.04,216.5844,7.551,B,37392,7,2011,16.0,No Holiday,432782.0999999999,402704.441048951,Above
341,341,3,2011-02-19,2011-02-25,3.06,216.878,7.551,B,37392,8,2011,20.0,No Holiday,397211.18999999977,402704.441048951,Below
342,342,3,2011-02-26,2011-03-04,3.29,217.1717,7.551,B,37392,9,2011,18.0,No Holiday,437084.51,402704.441048951,Above
343,343,3,2011-03-05,2011-03-11,3.46,217.4654,7.551,B,37392,10,2011,16.0,No Holiday,404753.3,402704.441048951,Above
344,344,3,2011-03-12,2011-03-18,3.49,217.7235,7.551,B,37392,11,2011,21.0,No Holiday,392109.51,402704.441048951,Below
345,345,3,2011-03-19,2011-03-25,3.47,217.9675,7.551,B,37392,12,2011,23.0,No Holiday,380683.6699999999,402704.441048951,Below
346,346,3,2011-03-26,2011-04-01,3.52,218.2114,7.574,B,37392,13,2011,20.0,No Holiday,374556.08,402704.441048951,Below
347,347,3,2011-04-02,2011-04-08,3.62,218.4554,7.574,B,37392,14,2011,23.0,No Holiday,384075.31000000006,402704.441048951,Below
348,348,3,2011-04-09,2011-04-15,3.74,218.6789,7.574,B,37392,15,2011,24.0,No Holiday,366250.68999999994,402704.441048951,Below
349,349,3,2011-04-16,2011-04-22,3.81,218.8512,7.574,B,37392,16,2011,25.0,No Holiday,391860.0400000001,402704.441048951,Below
350,350,3,2011-04-23,2011-04-29,3.81,219.0236,7.574,B,37392,17,2011,26.0,No Holiday,367405.4,402704.441048951,Below
351,351,3,2011-04-30,2011-05-06,3.91,219.196,7.574,B,37392,18,2011,21.0,No Holiday,413042.12,402704.441048951,Above
352,352,3,2011-05-07,2011-05-13,3.9,219.3684,7.574,B,37392,19,2011,27.0,No Holiday,386312.68,402704.441048951,Below
353,353,3,2011-05-14,2011-05-20,3.91,219.1272,7.574,B,37392,20,2011,24.0,No Holiday,364603.12999999995,402704.441048951,Below
354,354,3,2011-05-21,2011-05-27,3.79,218.8861,7.574,B,37392,21,2011,29.0,No Holiday,369350.6,402704.441048951,Below
