Date,Store,Fuel_Price,Pred_Fuel_Pric,CPI,Pred_CPI,Temperature_C,Pred_Temp,Unemployment,Pred_Unem,Weekly_Sales,Pred_Week_Sales,Ave_Sales,Proph_Label,Model_Label_Pred,Model_Label_Real,Real_Label
2012-05-13,4,3.62,2.7623224550320438,131.0983,130.9057157926761,20.0,16.256573598248565,4.308,4.302387097974306,2207214.81,2356594.9317656187,2094712.9606993007,Average,Average,Average,Average
2012-05-20,4,3.55,2.7430141962469365,131.0288,130.9468687302367,25.0,16.262857353565828,4.308,4.269706989887262,2154137.67,2360756.679429567,2094712.9606993007,Average,Average,Average,Average
2012-05-27,4,3.48,2.7237059374618293,130.9592,130.9880216677973,25.0,16.269141108883098,4.308,4.237026881800218,2179360.939999999,2364918.427093516,2094712.9606993007,Average,Average,Average,Average
2012-06-03,4,3.43,2.7043976786767217,130.8897,131.02917460535792,26.0,16.275424864200364,4.308,4.204346773713174,2245257.18,2369080.174757464,2094712.9606993007,Average,Average,Average,Average
2012-06-10,4,3.37,2.6850894198916144,130.8295,131.0703275429185,27.0,16.281708619517634,4.308,4.1716666656261285,2234190.93,2373241.922421412,2094712.9606993007,Average,Average,Average,Average
2012-06-17,4,3.33,2.665781161106508,130.7929,131.11148048047912,28.0,16.2879923748349,4.308,4.138986557539084,2197299.6500000004,2377403.6700853603,2094712.9606993007,Average,Average,Average,Average
2012-06-24,4,3.26,2.6464729023214004,130.7563,131.15263341803976,29.0,16.294276130152163,4.308,4.10630644945204,2128362.9200000004,2381565.4177493085,2094712.9606993007,Average,Average,Average,Average
2012-07-01,4,3.19,2.6271646435362928,130.7196,131.19378635560037,27.0,16.300559885469433,4.077,4.073626341364995,2224499.28,2385727.1654132567,2094712.9606993007,Average,Average,Average,Average
2012-07-08,4,3.22,2.607856384751185,130.683,131.23493929316095,25.0,16.306843640786706,4.077,4.040946233277951,2100252.61,2389888.9130772054,2094712.9606993007,Average,Average,Average,Average
2012-07-15,4,3.26,2.5885481259660783,130.7013,131.2760922307216,26.0,16.313127396103972,4.077,4.0082661251909055,2175563.6900000004,2394050.6607411536,2094712.9606993007,Average,Average,Average,Average
2012-07-22,4,3.36,2.5692398671809706,130.7196,131.3172451682822,27.0,16.319411151421235,4.077,3.9755860171038617,2048613.65,2398212.408405102,2094712.9606993007,Average,Average,Average,Average
2012-07-29,4,3.37,2.5499316083958643,130.7379,131.35839810584278,29.0,16.3256949067385,4.077,3.9429059090168166,2174514.13,2402374.15606905,2094712.9606993007,Average,Above,Average,Average
2012-08-05,4,3.48,2.5306233496107557,130.7562,131.39955104340342,28.0,16.331978662055768,4.077,3.9102258009297723,2193367.689999999,2406535.9037329983,2094712.9606993007,Average,Above,Average,Average
2012-08-12,4,3.55,2.511315090825649,130.791,131.44070398096406,27.0,16.338262417373038,4.077,3.877545692842727,2283540.3,2410697.651396947,2094712.9606993007,Above,Above,Average,Average
2012-08-19,4,3.61,2.492006832040542,130.8382,131.48185691852458,24.0,16.344546172690304,4.077,3.8448655847556816,2125241.680000001,2414859.399060895,2094712.9606993007,Above,Above,Average,Average
2012-08-26,4,3.65,2.4726985732554345,130.8854,131.52300985608522,25.0,16.35082992800757,4.077,3.8121854766686383,2081181.3500000003,2419021.146724844,2094712.9606993007,Above,Above,Average,Average
2012-09-02,4,3.71,2.4533903144703277,130.9325,131.56416279364583,28.0,16.35711368332484,4.077,3.7795053685815936,2125104.72,2423182.894388792,2094712.9606993007,Above,Above,Average,Average
2012-09-09,4,3.71,2.43408205568522,130.9777,131.60531573120645,20.0,16.36339743864211,4.077,3.746825260494549,2117854.600000001,2427344.64205274,2094712.9606993007,Above,Above,Average,Average
2012-09-16,4,3.72,2.4147737969001133,131.0103,131.64646866876708,21.0,16.369681193959373,4.077,3.714145152407504,2119438.53,2431506.3897166885,2094712.9606993007,Above,Above,Average,Average
2012-09-23,4,3.67,2.3954655381150056,131.043,131.68762160632764,22.0,16.375964949276646,4.077,3.6814650443204586,2027620.23,2435668.1373806368,2094712.9606993007,Above,Above,Average,Average
2012-09-30,4,3.62,2.376157279329898,131.0757,131.72877454388822,17.0,16.382248704593906,3.879,3.6487849362334144,2209835.43,2439829.885044585,2094712.9606993007,Above,Above,Average,Average
2012-10-07,4,3.6,2.3568490205447907,131.1083,131.7699274814489,14.0,16.388532459911175,3.879,3.61610482814637,2133026.07,2443991.6327085337,2094712.9606993007,Above,Above,Average,Average
2012-10-14,4,3.61,2.3375407617596835,131.15,131.81108041900947,18.0,16.394816215228442,3.879,3.583424720059325,2097266.85,2448153.380372482,2094712.9606993007,Above,Above,Average,Average
2012-10-21,4,3.51,2.3182325029745763,131.1931,131.85223335657008,18.0,16.40109997054571,3.879,3.5507446119722808,2149594.46,2452315.12803643,2094712.9606993007,Above,Above,Average,Average
2012-01-08,5,3.26,3.1104026854555764,220.476,220.56192305970757,9.0,21.93125194531689,5.943,6.178406953004871,291454.52000000014,333585.12148126285,318011.81048951054,Average,Above,Average,Average
2012-01-15,5,3.27,3.0904480654697597,220.5694,220.77364114011704,13.0,21.965998950476035,5.943,6.162801242544261,287523.98,334031.8289353127,318011.81048951054,Average,Above,Average,Average
2012-01-22,5,3.29,3.0704934454839425,220.6628,220.9853592205266,13.0,22.00074595563517,5.943,6.147195532083648,295974.22000000003,334478.5363893625,318011.81048951054,Average,Above,Average,Average
2012-01-29,5,3.36,3.050538825498125,220.7562,221.1970773009361,14.0,22.03549296079431,5.943,6.131589821623037,333948.0000000002,334925.2438434123,318011.81048951054,Average,Above,Average,Average
2012-02-05,5,3.41,3.030584205512308,220.8496,221.40879538134558,9.0,22.07023996595345,5.943,6.115984111162425,349239.87999999995,335371.95129746216,318011.81048951054,Average,Above,Average,Average
2012-02-12,5,3.51,3.0106295855264915,221.0106,221.62051346175514,9.0,22.10498697111259,5.943,6.100378400701814,356427.9799999999,335818.658751512,318011.81048951054,Average,Above,Average,Average
2012-02-19,5,3.56,2.9906749655406744,221.2224,221.8322315421646,14.0,22.139733976271728,5.943,6.084772690241202,312220.47,336265.3662055619,318011.81048951054,Average,Above,Average,Average
2012-02-26,5,3.63,2.9707203455548568,221.4342,222.04394962257416,16.0,22.174480981430868,5.943,6.069166979780591,359206.2099999999,336712.0736596117,318011.81048951054,Average,Above,Average,Average
2012-03-04,5,3.67,2.95076572556904,221.646,222.25566770298371,14.0,22.209227986590008,5.943,6.053561269319979,347295.6,337158.7811136616,318011.81048951054,Average,Above,Average,Average
2012-03-11,5,3.73,2.9308111055832238,221.799,222.46738578339318,18.0,22.24397499174915,5.943,6.037955558859367,339392.54000000004,337605.4885677114,318011.81048951054,Average,Above,Average,Average
2012-03-18,5,3.79,2.910856485597406,221.8735,222.6791038638028,18.0,22.27872199690829,5.943,6.022349848398755,321299.99,338052.1960217613,318011.81048951054,Average,Above,Average,Average
2012-03-25,5,3.84,2.890901865611589,221.94799999999998,222.89082194421226,20.0,22.31346900206743,5.943,6.006744137938143,331318.73000000004,338498.90347581106,318011.81048951054,Average,Above,Average,Average
2012-04-01,5,3.89,2.8709472456257723,222.0226,223.10254002462173,21.0,22.348216007226572,5.801,5.991138427477533,402985.7,338945.6109298609,318011.81048951054,Average,Above,Above,Above
2012-04-08,5,3.89,2.8509926256399547,222.0971,223.3142581050313,21.0,22.382963012385712,5.801,5.975532717016921,351832.03000000014,339392.31838391075,318011.81048951054,Average,Above,Average,Average
2012-04-15,5,3.88,2.8310380056541384,222.1512,223.52597618544084,20.0,22.417710017544852,5.801,5.959927006556308,330063.06,339839.0258379606,318011.81048951054,Average,Above,Average,Average
2012-04-22,5,3.81,2.8110833856683213,222.2054,223.7376942658503,21.0,22.452457022703985,5.801,5.944321296095697,324839.74000000005,340285.7332920105,318011.81048951054,Average,Above,Average,Average
2012-04-29,5,3.75,2.791128765682504,222.2595,223.94941234625983,25.0,22.48720402786313,5.801,5.928715585635085,360932.69,340732.4407460602,318011.81048951054,Average,Above,Average,Average
2012-05-06,5,3.69,2.771174145696687,222.3136,224.1611304266694,23.0,22.521951033022265,5.801,5.913109875174474,333870.52000000014,341179.1482001101,318011.81048951054,Average,Above,Average,Average
2012-05-13,5,3.63,2.7512195257108703,222.3304,224.37284850707886,21.0,22.556698038181402,5.801,5.897504164713862,336189.66,341625.85565416,318011.81048951054,Average,Above,Average,Average
2012-05-20,5,3.56,2.731264905725053,222.3324,224.58456658748844,26.0,22.591445043340546,5.801,5.8818984542532515,341994.48,342072.5631082098,318011.81048951054,Average,Above,Average,Average
2012-05-27,5,3.5,2.7113102857392364,222.3343,224.796284667898,27.0,22.62619204849968,5.801,5.866292743792639,359867.79999999993,342519.2705622596,318011.81048951054,Average,Above,Average,Average
2012-06-03,5,3.45,2.691355665753419,222.3363,225.0080027483075,27.0,22.660939053658822,5.801,5.850687033332028,341704.59000000014,342965.97801630944,318011.81048951054,Average,Above,Average,Average
2012-06-10,5,3.39,2.671401045767602,222.3493,225.21972082871702,28.0,22.69568605881796,5.801,5.835081322871416,327383.64,343412.6854703593,318011.81048951054,Average,Above,Average,Average
2012-06-17,5,3.35,2.6514464257817862,222.39,225.43143890912648,27.0,22.730433063977102,5.801,5.8194756124108045,325041.6799999998,343859.3929244091,318011.81048951054,Average,Above,Average,Average
2012-06-24,5,3.29,2.6314918057959686,222.4307,225.643156989536,31.0,22.76518006913624,5.801,5.8038699019501925,329658.1000000001,344306.10037845897,318011.81048951054,Average,Above,Average,Average
2012-07-01,5,3.23,2.6115371858101515,222.4714,225.85487506994556,28.0,22.799927074295386,5.603,5.7882641914895805,341214.42999999993,344752.8078325088,318011.81048951054,Average,Above,Average,Average
2012-07-08,5,3.26,2.5915825658243343,222.5121,226.06659315035503,27.0,22.834674079454523,5.603,5.772658481028969,316203.64,345199.51528655866,318011.81048951054,Average,Above,Average,Average
2012-07-15,5,3.31,2.5716279458385176,222.5209,226.2783112307646,27.0,22.869421084613663,5.603,5.7570527705683565,321205.12,345646.2227406085,318011.81048951054,Average,Above,Average,Average
2012-07-22,5,3.41,2.5516733258527005,222.5297,226.49002931117408,29.0,22.904168089772803,5.603,5.7414470601077445,306827.35999999987,346092.93019465834,318011.81048951054,Average,Above,Average,Average
2012-07-29,5,3.42,2.5317187058668837,222.5385,226.7017473915836,31.0,22.93891509493194,5.603,5.725841349647133,324195.17,346539.6376487082,318011.81048951054,Average,Above,Average,Average
2012-08-05,5,3.49,2.5117640858810666,222.5473,226.91346547199313,31.0,22.973662100091076,5.603,5.710235639186521,306759.7,346986.34510275803,318011.81048951054,Average,Above,Average,Average
2012-08-12,5,3.57,2.491809465895249,222.6277,227.1251835524026,31.0,23.00840910525022,5.603,5.69462992872591,314014.17999999993,347433.0525568079,318011.81048951054,Average,Above,Average,Average
2012-08-19,5,3.62,2.4718548459094323,222.7617,227.33690163281216,26.0,23.04315611040936,5.603,5.679024218265298,320831.36,347879.7600108577,318011.81048951054,Average,Above,Average,Average
2012-08-26,5,3.64,2.451900225923616,222.8958,227.5486197132217,29.0,23.077903115568496,5.603,5.663418507804687,344642.00999999995,348326.4674649076,318011.81048951054,Average,Above,Average,Average
2012-09-02,5,3.73,2.4319456059377984,223.0299,227.76033779363118,30.0,23.112650120727633,5.603,5.647812797344075,350648.90999999986,348773.1749189573,318011.81048951054,Average,Above,Average,Average
2012-09-09,5,3.72,2.411990985951981,223.1734,227.97205587404068,25.0,23.14739712588677,5.603,5.632207086883462,299800.67000000004,349219.8823730072,318011.81048951054,Average,Above,Average,Average
2012-09-16,5,3.72,2.392036365966164,223.3738,228.18377395445026,22.0,23.182144131045913,5.603,5.616601376422851,307306.75999999995,349666.58982705703,318011.81048951054,Average,Above,Average,Average
2012-09-23,5,3.67,2.3720817459803474,223.5741,228.39549203485973,26.0,23.21689113620505,5.603,5.600995665962241,310141.6799999998,350113.29728110693,318011.81048951054,Average,Above,Average,Average
2012-09-30,5,3.62,2.3521271259945307,223.7744,228.6072101152693,22.0,23.251638141364193,5.4220000000000015,5.585389955501629,343048.2900000001,350560.0047351567,318011.81048951054,Average,Above,Average,Average
2012-10-07,5,3.6,2.332172506008713,223.9748,228.81892819567884,19.0,23.28638514652333,5.4220000000000015,5.569784245041016,325345.4100000001,351006.7121892065,318011.81048951054,Average,Above,Average,Average
2012-10-14,5,3.59,2.3122178860228964,224.0193,229.0306462760883,21.0,23.321132151682477,5.4220000000000015,5.554178534580405,313358.15,351453.4196432564,318011.81048951054,Average,Above,Average,Average
2012-10-21,5,3.51,2.292263266037079,224.0378,229.2423643564978,22.0,23.355879156841606,5.4220000000000015,5.538572824119793,319550.77000000014,351900.12709730625,318011.81048951054,Average,Above,Average,Average
2012-01-08,6,3.26,3.1104026854555764,221.4893,221.57721090297832,9.0,22.438277257683662,6.1320000000000014,6.369359532828523,1344243.17,1587640.8857410431,1564728.1862937068,Average,Above,Average,Average
2012-01-15,6,3.27,3.0904480654697597,221.5831,221.7911073010516,13.0,22.48275258370929,6.1320000000000014,6.344462429493699,1326255.6999999995,1588056.540648269,1564728.1862937068,Average,Above,Below,Below
2012-01-22,6,3.29,3.0704934454839425,221.6769,222.00500369912484,12.0,22.52722790973491,6.1320000000000014,6.319565326158877,1315610.66,1588472.195555496,1564728.1862937068,Average,Above,Below,Below
2012-01-29,6,3.36,3.050538825498125,221.7707,222.21890009719812,14.0,22.57170323576053,6.1320000000000014,6.294668222824052,1496305.7800000003,1588887.8504627226,1564728.1862937068,Average,Above,Average,Average
2012-02-05,6,3.41,3.030584205512308,221.8645,222.43279649527142,9.0,22.61617856178616,6.1320000000000014,6.269771119489229,1620603.92,1589303.5053699485,1564728.1862937068,Average,Above,Average,Average
2012-02-12,6,3.51,3.0106295855264915,222.0264,222.6466928933446,9.0,22.66065388781178,6.1320000000000014,6.244874016154406,1632616.0899999994,1589719.160277175,1564728.1862937068,Average,Above,Average,Average
2012-02-19,6,3.56,2.9906749655406744,222.2393,222.8605892914179,15.0,22.7051292138374,6.1320000000000014,6.2199769128195825,1465187.7100000004,1590134.8151844016,1564728.1862937068,Average,Above,Average,Average
2012-02-26,6,3.63,2.9707203455548568,222.4522,223.07448568949118,16.0,22.749604539863025,6.1320000000000014,6.19507980948476,1550385.65,1590550.4700916281,1564728.1862937068,Average,Above,Average,Average
2012-03-04,6,3.67,2.95076572556904,222.6651,223.28838208756446,14.0,22.794079865888648,6.1320000000000014,6.170182706149937,1569304.4,1590966.1249988545,1564728.1862937068,Average,Above,Average,Average
2012-03-11,6,3.73,2.9308111055832238,222.8187,223.5022784856377,17.0,22.838555191914267,6.1320000000000014,6.145285602815112,1748010.2900000003,1591381.779906081,1564728.1862937068,Average,Above,Average,Average
2012-03-18,6,3.79,2.910856485597406,222.8931,223.716174883711,18.0,22.883030517939893,6.1320000000000014,6.12038849948029,1495143.6200000003,1591797.4348133076,1564728.1862937068,Average,Above,Average,Average
2012-03-25,6,3.84,2.890901865611589,222.9675,223.93007128178428,20.0,22.927505843965516,6.1320000000000014,6.0954913961454675,1508933.260000001,1592213.0897205342,1564728.1862937068,Average,Above,Average,Average
2012-04-01,6,3.89,2.8709472456257723,223.0419,224.14396767985755,22.0,22.97198116999114,5.964,6.070594292810644,1840131.19,1592628.7446277603,1564728.1862937068,Average,Above,Average,Above
2012-04-08,6,3.89,2.8509926256399547,223.1164,224.3578640779308,22.0,23.016456496016758,5.964,6.045697189475821,1616394.450000001,1593044.3995349868,1564728.1862937068,Average,Above,Average,Average
2012-04-15,6,3.88,2.8310380056541384,223.1709,224.5717604760041,20.0,23.06093182204238,5.964,6.020800086140998,1456073.239999999,1593460.0544422131,1564728.1862937068,Average,Above,Average,Average
2012-04-22,6,3.81,2.8110833856683213,223.2255,224.7856568740773,22.0,23.105407148068014,5.964,5.995902982806173,1456221.1,1593875.7093494397,1564728.1862937068,Average,Above,Average,Average
2012-04-29,6,3.75,2.791128765682504,223.2801,224.99955327215062,25.0,23.149882474093623,5.964,5.9710058794713525,1543461.1200000006,1594291.3642566663,1564728.1862937068,Average,Above,Average,Average
2012-05-06,6,3.69,2.771174145696687,223.3346,225.21344967022392,23.0,23.194357800119253,5.964,5.946108776136527,1517075.6699999997,1594707.0191638926,1564728.1862937068,Average,Above,Average,Average
2012-05-13,6,3.63,2.7512195257108703,223.3512,225.4273460682972,21.0,23.238833126144872,5.964,5.9212116728017055,1513635.6400000006,1595122.6740711192,1564728.1862937068,Average,Above,Average,Average
2012-05-20,6,3.56,2.731264905725053,223.3526,225.64124246637044,26.0,23.283308452170488,5.964,5.896314569466883,1603793.4199999997,1595538.3289783457,1564728.1862937068,Average,Above,Average,Average
